,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
498,25,-1,1,14,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-2000.mp4,0,66099,150,27,461,370,man
709,25,-1,1,11,97,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MEET-1620.mp4,0,66112,170,28,474,370,meet
3531,25,-1,1,5,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MI/MINUTE-655.mp4,1,66127,190,16,465,370,minute
3528,25,-1,1,0,97,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MI/MINUTE-1606.mp4,0,66128,186,29,461,370,minute
294,25,-1,1,12,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOTHER-1590.mp4,0,66147,136,27,465,370,mother
2674,25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOVE-528.mp4,0,66151,194,15,513,370,move
3578,25,-1,1,9,97,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NE/NECKLACE-1579.mp4,0,66162,162,31,486,370,necklace
161,25,-1,1,20,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NO/NO-512.mp4,0,66183,143,0,480,370,no
2093,25,-1,1,8,97,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OF/OFFICE-1549.mp4,0,66224,177,29,459,370,office
313,25,-1,1,15,107,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORANGE-521.mp4,0,66246,146,2,484,370,orange
2099,25,-1,1,0,103,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORDER_1-1020.mp4,0,66248,88,30,493,370,order
2106,25,-1,1,14,107,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORDER_2-805.mp4,1,66249,143,2,490,370,order
2120,25,-1,1,9,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PA/PARTY-874.mp4,0,66265,159,10,486,370,party
2770,25,-1,1,7,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PE/PERSPECTIVE-889.mp4,0,66281,201,9,473,370,perspective
717,25,-1,1,13,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PINK-903.mp4,1,66296,211,6,485,370,pink
727,25,-1,1,12,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PIZZA-904.mp4,0,66297,210,7,477,370,pizza
3637,25,-1,1,1,101,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PO/POINT-910.mp4,0,66304,199,4,568,370,point
2156,25,-1,1,6,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PRACTICE-839.mp4,0,66320,165,26,471,370,practice
2165,25,-1,1,6,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PRESIDENT-926.mp4,0,66326,184,1,556,370,president
1606,25,-1,1,7,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PROBLEM_1-2483.mp4,0,66335,134,22,495,370,problem
950,25,-1,1,9,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PU/PULL-229.mp4,0,66351,214,7,518,370,pull
3681,25,-1,1,11,89,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/RE/READY-2161.mp4,0,66374,195,38,493,370,ready
1239,25,-1,1,9,103,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/RO/ROOM-242.mp4,0,66415,136,29,579,370,room
1240,25,-1,1,10,103,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/RO/ROOM-984.mp4,0,66416,135,31,491,370,room
2206,25,-1,1,6,103,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SA/SANDWICH-993.mp4,0,66423,167,31,490,370,sandwich
2207,25,-1,1,7,103,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SA/SANDWICH-994.mp4,0,66424,163,30,494,370,sandwich
3712,25,-1,1,9,103,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SC/SCORE-1002.mp4,1,66434,157,32,489,370,score
760,25,-1,1,10,103,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SE/SECRETARY-1010.mp4,0,66441,141,32,494,370,secretary
5867,25,-1,1,6,103,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SH/SHOCK-1038.mp4,0,66466,113,28,552,370,shock
769,25,-1,1,11,103,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SH/SHORT-252.mp4,1,66469,137,31,512,370,short
1250,25,-1,1,0,103,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SH/SHOW-254.mp4,0,66473,166,19,504,370,show
2213,25,-1,1,1,108,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SI/SIGN-256.mp4,0,66478,183,43,473,370,sign
2838,25,-1,1,5,108,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SI/SILLY-259.mp4,0,66481,184,41,457,370,silly
1270,25,-1,1,8,108,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SN/SNOW-1085.mp4,0,66519,173,44,485,370,snow
985,25,-1,1,9,108,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SO/SON-1095.mp4,0,66531,148,44,479,370,son
986,25,-1,1,10,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SO/SON-2294.mp4,0,66532,159,16,465,370,son
1630,25,-1,1,8,108,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SO/SOON-266.mp4,0,66533,181,45,458,370,soon
1631,25,-1,1,9,108,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SO/SOON-268.mp4,0,66534,185,41,457,370,soon
519,25,-1,1,11,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ST/STUDY-1139.mp4,0,66575,194,24,474,370,study
2877,25,-1,1,6,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SW/SWEET-281.mp4,0,66585,189,35,463,370,sweet
532,25,-1,1,11,88,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_1-1174.mp4,1,66591,163,10,468,370,tall
534,25,-1,1,13,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_2-411.mp4,0,66592,135,19,462,370,tall
2270,25,-1,1,7,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THEORY-1204.mp4,0,66603,135,30,470,370,theory
2271,25,-1,1,8,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THEORY-1205.mp4,0,66604,156,30,463,370,theory
171,25,-1,1,11,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2192.mp4,1,66606,183,26,437,370,thin
176,25,-1,1,17,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2465.mp4,0,66607,169,35,479,370,thin
1007,25,-1,1,10,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THURSDAY-1228.mp4,0,66638,177,30,453,370,thursday
1008,25,-1,1,11,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THURSDAY-1229.mp4,0,66639,133,32,455,370,thursday
1009,25,-1,1,12,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THURSDAY-1331.mp4,0,66640,134,30,459,370,thursday
3827,25,-1,1,5,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TI/TIGER-1232.mp4,0,66643,162,31,476,370,tiger
3834,25,-1,1,0,98,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TO/TOAST-1247.mp4,0,66652,170,32,458,370,toast
3857,25,-1,1,4,98,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TO/TOWN-1294.mp4,1,66661,158,35,475,370,town
2288,25,-1,1,9,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TR/TRAIN-368.mp4,0,66665,176,37,471,370,train
1685,25,-1,1,8,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TR/TRAVEL-1307.mp4,0,66672,142,30,454,370,travel
6024,25,-1,1,4,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/UP/UPSET-312.mp4,0,66711,155,30,474,370,upset
6023,25,-1,1,3,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/UP/UPSET-1365.mp4,0,66712,197,28,475,370,upset
1018,25,-1,1,9,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/VI/VISIT-2507.mp4,0,66731,188,30,479,370,visit
2956,25,-1,1,5,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/VO/VOICE-1401.mp4,0,66736,200,28,473,370,voice
1029,25,-1,1,11,107,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WAIT-1405.mp4,0,66740,194,30,517,370,wait
186,25,-1,1,17,107,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-314.mp4,0,66742,155,31,517,370,walk
185,25,-1,1,14,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-1407.mp4,0,66743,202,29,478,370,walk
1034,25,-1,1,9,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WATER-1414.mp4,0,66752,203,25,474,370,water
1306,25,-1,1,8,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEEK-1418.mp4,0,66759,201,29,481,370,week
3907,25,-1,1,5,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEEKEND-817.mp4,0,66760,193,32,490,370,weekend
3906,25,-1,1,4,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEEKEND-1419.mp4,0,66761,202,28,482,370,weekend
2998,25,-1,1,5,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WET-2234.mp4,0,66767,187,4,492,370,wet
338,25,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHAT-1425.mp4,0,66769,173,7,480,370,what
86,25,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-1430.mp4,0,66778,165,4,472,370,who
88,25,-1,1,18,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-2236.mp4,0,66779,167,3,471,370,who
1317,25,-1,1,9,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHY-1431.mp4,0,66781,169,6,479,370,why
354,25,-1,1,13,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WOMAN-1443.mp4,0,66798,188,8,488,370,woman
355,25,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WOMAN-1446.mp4,0,66799,167,2,479,370,woman
800,25,-1,1,12,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WORK-1450.mp4,0,66804,157,4,463,370,work
1335,25,-1,1,9,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WR/WRITE-1467.mp4,0,66815,155,8,458,370,write
197,25,-1,1,13,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-656.mp4,0,66816,188,33,482,370,year
195,25,-1,1,11,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-1469.mp4,0,66818,157,8,461,370,year
207,25,-1,1,13,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YES-1472.mp4,0,66820,168,14,461,370,yes
1345,25,-1,1,8,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YESTERDAY-327.mp4,0,66821,134,11,461,370,yesterday
1346,25,-1,1,9,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YESTERDAY-328.mp4,1,66822,139,12,462,370,yesterday
4998,25,-1,1,0,117,aslbrick,test,http://aslbricks.org/New/ASL-Videos/add.mp4,0,69205,240,18,991,720,add
2330,25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/animal.mp4,0,69211,314,27,982,720,animal
568,25,-1,1,1,117,aslbrick,val,http://aslbricks.org/New/ASL-Videos/apple.mp4,0,69213,304,41,916,720,apple
2349,25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/baby.mp4,0,69217,337,23,963,720,baby
1359,25,-1,1,1,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/bad.mp4,0,69219,327,41,877,720,bad
1369,25,-1,1,1,119,aslbrick,test,http://aslbricks.org/New/ASL-Videos/ball.mp4,0,69221,371,25,892,720,ball
812,25,-1,1,1,120,aslbrick,test,http://aslbricks.org/New/ASL-Videos/basketball.mp4,0,69225,478,33,1478,1080,basketball
4054,25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/big.mp4,0,69231,233,19,1015,720,big
579,25,-1,1,1,115,aslbrick,val,http://aslbricks.org/New/ASL-Videos/bird.mp4,0,69233,550,70,1377,1080,bird
221,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/black.mp4,0,69236,295,38,885,720,black
1076,25,-1,1,1,116,aslbrick,test,http://aslbricks.org/New/ASL-Videos/brother.mp4,0,69251,347,17,1017,720,brother
1395,25,-1,1,1,115,aslbrick,test,http://aslbricks.org/New/ASL-Videos/buy.mp4,0,69255,512,62,1374,1080,buy
391,25,-1,1,0,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/can.mp4,0,69257,285,31,964,720,can
4101,25,-1,1,0,117,aslbrick,train,http://aslbricks.org/New/ASL-Videos/carrot.mp4,0,69259,303,31,916,720,carrot
1087,25,-1,1,1,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/cat.mp4,0,69261,357,37,874,720,cat
2392,25,-1,1,0,117,aslbrick,train,http://aslbricks.org/New/ASL-Videos/catch.mp4,0,69262,389,41,931,720,catch
855,25,-1,1,1,115,aslbrick,test,http://aslbricks.org/New/ASL-Videos/city.mp4,0,69269,490,71,1375,1080,city
1107,25,-1,1,1,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/class.mp4,0,69270,331,38,918,720,class
231,25,-1,1,0,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/cool.mp4,0,69281,148,9,605,480,cool
609,25,-1,1,1,119,aslbrick,train,http://aslbricks.org/New/ASL-Videos/corn.mp4,0,69282,317,29,861,720,corn
621,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/cow.mp4,0,69283,219,15,1044,720,cow
1853,25,-1,1,0,115,aslbrick,test,http://aslbricks.org/New/ASL-Videos/crash.mp4,0,69284,358,43,969,720,crash
637,25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/dark.mp4,0,69290,186,0,1101,720,dark
1862,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/day.mp4,0,69291,245,32,945,720,day
3256,25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/dirty.mp4,0,69296,147,13,508,480,dirty
400,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/dog.mp4,0,69298,356,40,877,720,dog
6,25,-1,1,0,115,aslbrick,val,http://aslbricks.org/New/ASL-Videos/drink.mp4,0,69302,551,68,1350,1080,drink
3282,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/dry.mp4,0,69304,353,40,873,720,dry
411,25,-1,1,1,116,aslbrick,val,http://aslbricks.org/New/ASL-Videos/family.mp4,0,69316,334,15,960,720,family
422,25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/fish.mp4,0,69325,311,0,1071,720,fish
1920,25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/football.mp4,0,69331,319,23,989,720,football
1944,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/girl.mp4,0,69342,337,38,876,720,girl
681,25,-1,1,0,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/give.mp4,0,69343,132,45,949,720,give
58,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/go.mp4,0,69345,268,38,898,720,go
1505,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/good.mp4,0,69347,363,43,868,720,good
4425,25,-1,1,0,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/great.mp4,0,69352,275,40,1042,720,great
442,25,-1,1,1,116,aslbrick,val,http://aslbricks.org/New/ASL-Videos/hat.mp4,0,69359,147,5,566,480,hat
139,25,-1,1,1,115,aslbrick,val,http://aslbricks.org/New/ASL-Videos/help.mp4,0,69364,605,64,1417,1080,help
256,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/hot.mp4,0,69368,284,42,886,720,hot
891,25,-1,1,1,115,aslbrick,test,http://aslbricks.org/New/ASL-Videos/how.mp4,1,69370,378,49,894,720,how
266,25,-1,1,0,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/like.mp4,0,69389,344,36,876,720,like
490,25,-1,1,1,116,aslbrick,val,http://aslbricks.org/New/ASL-Videos/man.mp4,0,69395,346,24,1037,720,man
276,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/many.mp4,0,69396,374,52,902,720,many
286,25,-1,1,1,116,aslbrick,val,http://aslbricks.org/New/ASL-Videos/mother.mp4,0,69402,172,21,476,480,mother
2074,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/new.mp4,0,69407,377,41,879,720,new
153,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/no.mp4,0,69411,274,43,875,720,no
297,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/now.mp4,0,69413,340,40,954,720,now
306,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/orange.mp4,0,69422,363,40,871,720,orange
712,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/pink.mp4,1,69430,380,42,867,720,pink
721,25,-1,1,1,117,aslbrick,test,http://aslbricks.org/New/ASL-Videos/pizza.mp4,1,69431,339,35,924,720,pizza
733,25,-1,1,0,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/play.mp4,0,69433,295,40,962,720,play
947,25,-1,1,1,115,aslbrick,test,http://aslbricks.org/New/ASL-Videos/pull.mp4,0,69439,71,38,1022,720,pull
744,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/school.mp4,0,69455,378,37,893,720,school
1267,25,-1,1,1,116,aslbrick,test,http://aslbricks.org/New/ASL-Videos/snow.mp4,0,69481,123,14,574,480,snow
2873,25,-1,1,1,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/sweet.mp4,0,69499,549,64,1316,1080,sweet
1277,25,-1,1,1,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/take.mp4,0,69500,166,43,952,720,take
3825,25,-1,1,1,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/tiger.mp4,0,69510,331,34,1000,720,tiger
2927,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/today.mp4,0,69512,285,41,957,720,today
784,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/want.mp4,0,69524,341,40,911,720,want
2996,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/wet.mp4,0,69529,383,40,882,720,wet
334,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/what.mp4,1,69531,155,34,1067,720,what
537,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/white.mp4,0,69533,366,40,875,720,white
78,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/who.mp4,0,69534,381,45,868,720,who
1331,25,-1,1,1,115,aslbrick,test,http://aslbricks.org/New/ASL-Videos/write.mp4,0,69544,375,42,940,720,write
201,25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/yes.mp4,0,69546,214,41,881,720,yes
