,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
2118,25,-1,1,4,52,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4,1,41316,240,10,626,360,party
2119,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468724131.6734.mp4,1,41317,124,0,556,480,party
2132,25,-1,1,12,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last-0SLfkAHELAs.mp4,0,41448,570,98,1535,1080,past
2133,25,-1,1,13,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466681314.2550.mp4,0,41449,103,25,528,480,past
2767,25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Point%20of%20View%2C%20Perspective%2C%20Paradigm%20Shift-NZwY21cyXEk.mp4,0,42247,683,71,1509,1080,perspective
2768,25,-1,1,3,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1499870482.2044.mp4,0,42248,124,36,575,480,perspective
713,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink%20var.mp4,0,42831,412,44,1087,720,pink
714,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink.mp4,1,42832,508,43,1090,715,pink
715,25,-1,1,7,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468726359.6744.mp4,1,42833,159,0,516,480,pink
725,25,-1,1,10,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza%202-Gm8PTVKHF1s.mp4,2,42960,799,68,1614,1062,pizza
726,25,-1,1,11,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza-mJVC9oI13Lo.mp4,1,42961,576,79,1648,1077,pizza
728,25,-1,1,13,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468726411.9058.mp4,2,42962,113,0,522,480,pizza
743,25,-1,1,19,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4,0,43169,240,10,626,360,play
735,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468726646.6390.mp4,0,43170,175,0,571,480,play
3641,25,-1,1,6,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Point-Q6UwBpW4YGQ.mp4,0,43445,393,91,1558,1080,point
3642,25,-1,1,7,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20To%20the%20Point-9xtUROYOGFM.mp4,0,43446,622,67,1607,1080,point
3643,25,-1,1,8,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468754235.9169.mp4,0,43447,186,0,571,480,point
2160,25,-1,1,11,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1522769215.9095.mp4,0,44083,147,33,526,480,practice
2161,25,-1,1,13,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23172.mp4,0,44085,59,24,215,192,practice
2170,25,-1,1,13,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20President-IKq3CCMS0YI.mp4,0,44370,510,45,1657,1080,president
2171,25,-1,1,14,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755502.8846.mp4,0,44371,87,0,624,480,president
1610,25,-1,1,14,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Problem%20copy-H6BM_-Y6GF8.mp4,0,44682,519,55,1768,1080,problem
1611,25,-1,1,15,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Problem-cDVI4LelnNc.mp4,0,44683,658,144,1510,1080,problem
954,25,-1,1,16,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pull-78bHeANdyYc.mp4,0,45263,368,108,1509,1078,pull
955,25,-1,1,17,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pull-N_bMKvAGxjs.mp4,0,45264,744,77,1564,1080,pull
948,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468757283.4828.mp4,0,45265,156,0,567,480,pull
3678,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468758376.4036.mp4,0,46292,148,1,572,480,ready
3679,25,-1,1,7,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522768074.9713.mp4,0,46293,130,32,517,480,ready
968,25,-1,1,10,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Right-VC1zsuX_WU4.mp4,1,48107,663,79,1478,1080,right
969,25,-1,1,11,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466903512.8429.mp4,0,48108,126,24,523,480,right
1235,25,-1,1,4,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20room-eFVfYZffYLo.mp4,0,48512,265,22,784,480,room
1236,25,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Room%202.mp4,0,48513,422,33,1014,720,room
1237,25,-1,1,6,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468761369.8817.mp4,0,48514,134,0,587,480,room
974,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same%2C%20Similar-u52CAu7ygrY.mp4,0,49175,349,56,1688,1072,same
975,25,-1,1,3,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same-DeqpnWES_bs.mp4,0,49176,534,73,1483,1079,same
2211,25,-1,1,13,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Sandwich.mp4,0,49247,436,61,977,720,sandwich
2212,25,-1,1,14,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468762862.7837.mp4,0,49248,146,0,523,480,sandwich
2203,25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14116.mp4,0,49250,53,8,206,192,sandwich
750,25,-1,1,16,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20School.mp4,0,49598,221,9,785,720,school
751,25,-1,1,17,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468763371.5844.mp4,0,49599,114,0,526,480,school
3706,25,-1,1,1,60,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20score%20basketball-h-GkTVSK-BU.mp4,0,49693,370,23,798,480,score
3707,25,-1,1,2,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20score-dSy1PvZ1UhE.mp4,0,49694,373,20,804,480,score
3708,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468763511.5652.mp4,1,49695,126,0,522,480,score
756,25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary-crVLvTbmEGo.mp4,0,50040,609,66,1407,1080,secretary
757,25,-1,1,5,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468764756.5155.mp4,1,50041,103,0,582,480,secretary
506,25,-1,1,14,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt-vneck.mp4,1,51059,231,13,575,414,shirt
507,25,-1,1,15,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Shirt-Mi3CHINu71M.mp4,1,51060,737,78,1666,1077,shirt
508,25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468766065.7078.mp4,0,51061,53,0,527,480,shirt
5871,25,-1,1,12,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Shocked-IsLeSfI-W8c.mp4,0,51104,431,79,1457,1080,shock
5872,25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Shocked-Qgz2NjKc2mA.mp4,0,51105,517,75,1718,1079,shock
5873,25,-1,1,14,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468766088.2832.mp4,0,51106,74,0,590,480,shock
765,25,-1,1,5,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4,0,51224,693,70,1631,1073,short
766,25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466724014.5239.mp4,1,51225,85,20,562,480,short
767,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468766397.2205.mp4,0,51226,31,0,527,480,short
1252,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468766573.2319.mp4,0,51348,119,0,493,480,show
1253,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14243.mp4,0,51353,65,14,205,192,show
2215,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sign%20copy-lE1xAUCA2RI.mp4,0,51616,584,77,1870,1080,sign
2216,25,-1,1,9,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sign-2d0l-Je3QP4.mp4,0,51617,543,47,1544,1080,sign
2843,25,-1,1,11,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Silly.mp4,0,51705,442,67,1002,720,silly
2844,25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468767097.7777.mp4,0,51706,149,0,540,480,silly
2835,25,-1,1,1,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23392.mp4,0,51708,89,19,210,192,silly
1276,25,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468775731.1702.mp4,0,52860,106,0,574,480,snow
1268,25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14605.mp4,0,52862,54,0,238,192,snow
990,25,-1,1,16,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Son-xK7RVeNsExY.mp4,0,53270,790,55,1742,1080,son
991,25,-1,1,17,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468776548.4657.mp4,0,53271,123,0,564,480,son
982,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6483.mp4,0,53273,51,14,212,192,son
1626,25,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Temporary-K7MTuhcMSfQ.mp4,1,53295,620,49,1564,1080,soon
1627,25,-1,1,2,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468776598.3772.mp4,1,53296,132,0,579,480,soon
1628,25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23534.mp4,1,53300,83,23,214,192,soon
3774,25,-1,1,15,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lecture%2C%20Presentation%2C%20Speech%203-wxk9-1vsb_A.mp4,1,53699,602,50,1659,1069,speech
3765,25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lecture%2C%20Presentation%2C%20Speech-XHzconXXUCQ.mp4,1,53700,407,0,1670,1080,speech
1643,25,-1,1,13,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay%2C%20That-EwCyqwGVnhA.mp4,0,54556,532,127,1539,1072,stay
1644,25,-1,1,14,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay-cR-jmxeRoUg.mp4,1,54557,658,58,1634,1080,stay
523,25,-1,1,19,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/study.mp4,0,55363,390,50,799,720,study
514,25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Study-Yk94i4N_5Ag.mp4,0,55364,598,84,1393,1080,study
515,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468897455.7527.mp4,0,55365,126,0,604,480,study
2882,25,-1,1,12,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468898646.9636.mp4,0,56309,182,0,545,480,sweet
2874,25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5860.mp4,0,56312,76,4,215,192,sweet
1278,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6074.mp4,0,56698,84,3,224,192,take
1279,25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6075.mp4,0,56699,75,7,218,192,take
1280,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6854.mp4,1,56700,65,14,223,192,take
527,25,-1,1,5,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big%2C%20Giant%2C%20Tall--OCW9K2ZzVY.mp4,0,56840,409,38,1075,720,tall
528,25,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-8d940gDDaKI.mp4,0,56841,451,55,1451,1080,tall
529,25,-1,1,7,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-WKv937oqhW8.mp4,1,56842,683,64,1554,1075,tall
992,25,-1,1,1,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468943705.2416.mp4,0,57278,134,0,506,480,tell
993,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14398.mp4,0,57282,74,9,216,192,tell
994,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6412.mp4,0,57283,62,17,218,192,tell
326,25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thanksgiving-jCauWIb_KEw.mp4,0,57632,689,87,1577,1074,thanksgiving
327,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944257.5323.mp4,1,57633,131,0,560,480,thanksgiving
328,25,-1,1,11,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522763808.287.mp4,0,57634,121,31,528,480,thanksgiving
2276,25,-1,1,15,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Theory-bRbzwZtVa3k.mp4,0,57784,633,52,1536,1071,theory
2267,25,-1,1,1,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944483.6649.mp4,0,57785,119,0,542,480,theory
2268,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14454.mp4,0,57788,57,1,224,192,theory
170,25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-cXEknONHNEc.mp4,1,57937,740,74,1629,1076,thin
172,25,-1,1,13,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-5G1gWM4HnBI.mp4,0,57939,856,69,1733,1080,thin
173,25,-1,1,14,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-85Xp1i_NN-E.mp4,1,57940,690,97,1426,1080,thin
174,25,-1,1,15,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-fTYMARYgieE.mp4,1,57941,823,73,1592,1080,thin
1003,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468945192.6467.mp4,0,58363,92,0,507,480,thursday
1004,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6019.mp4,0,58365,77,10,217,192,thursday
3830,25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tiger%202-YKuZX56NxRM.mp4,0,58446,630,79,1584,1080,tiger
3831,25,-1,1,10,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Tiger.mp4,0,58447,446,90,1033,720,tiger
3832,25,-1,1,11,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468945335.4733.mp4,0,58448,87,0,601,480,tiger
3843,25,-1,1,14,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Toast-ZY3aGGkpXnk.mp4,0,58653,364,14,813,480,toast
3835,25,-1,1,1,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1499872789.9072.mp4,0,58654,141,37,543,480,toast
2932,25,-1,1,9,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468945745.3876.mp4,0,58679,121,0,568,480,today
2933,25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6999.mp4,0,58681,45,12,229,192,today
3860,25,-1,1,7,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Town%20(Continuous%20Houses)-TIMp5tTh258.mp4,0,59148,647,91,1545,1080,town
3861,25,-1,1,8,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Town%20(Multiple%20Houses)-FGRo_ytJ49g.mp4,1,59149,656,87,1559,1080,town
3862,25,-1,1,9,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Town-tH3t7LWmTfc.mp4,0,59150,641,71,1784,1080,town
1670,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Trade%20X%20over%20thumbs-D09V4CZTeq4.mp4,0,59207,632,47,1584,1080,trade
1671,25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Trade%20X-cytY5T6rawk.mp4,0,59208,642,29,1596,1080,trade
1672,25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Trade%2C%20Exchange%202-Rdy6C3yWU9g.mp4,0,59209,643,59,1743,1080,trade
2285,25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468946601.1688.mp4,0,59310,134,0,610,480,train
2286,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7255.mp4,0,59314,72,16,217,192,train
1689,25,-1,1,14,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Travel-1_rFNRUUr1k.mp4,0,59497,506,63,1505,1080,travel
1690,25,-1,1,16,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Travel-uZpFYcIen1o.mp4,0,59499,719,129,1659,1080,travel
2300,25,-1,1,12,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Ugly.mp4,0,60348,348,36,1106,720,ugly
2301,25,-1,1,13,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468924566.1157.mp4,1,60349,119,0,538,480,ugly
2302,25,-1,1,14,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546575338.7630.mp4,0,60350,198,68,499,480,ugly
6027,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Upset%202-6aTeprI_Uak.mp4,0,60950,522,75,1491,1080,upset
6028,25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Upset-x7SwYx6dX9Q.mp4,0,60951,613,74,1486,1080,upset
1014,25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Visit%203-7FEKfpGz_vQ.mp4,0,61808,688,58,1648,1079,visit
1015,25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Visit-psRhQvN_hLo.mp4,0,61809,614,75,1583,1073,visit
2960,25,-1,1,11,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Voice%202-sa_ms6mP1t0.mp4,0,61916,732,65,1637,1067,voice
2961,25,-1,1,12,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Voice-769ZQVKG_Yg.mp4,0,61917,725,69,1586,1071,voice
2971,25,-1,1,13,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Puke%2C%20Vomit%202-bjEi_7qYcBQ.mp4,0,61980,728,75,1599,1076,vomit
2963,25,-1,1,1,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Puke%2C%20Vomit-RRGvr-dhQHo.mp4,0,61982,706,72,1605,1077,vomit
2964,25,-1,1,2,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Throwing%20Up-q7oFG6PzyxQ.mp4,0,61983,344,35,753,480,vomit
1025,25,-1,1,5,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wait-hooZv2wCujw.mp4,0,62101,690,68,1621,1080,wait
1026,25,-1,1,6,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wait-mo6REHINcoE.mp4,0,62102,553,73,1410,1080,wait
182,25,-1,1,8,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk%202-lSM2XoWrTUY.mp4,0,62160,513,128,1847,1080,walk
183,25,-1,1,11,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk-MyDb3_nPts4.mp4,0,62163,585,136,1828,1080,walk
184,25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926910.5698.mp4,0,62164,122,0,592,480,walk
786,25,-1,1,5,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Want%20copy.mp4,0,62247,387,30,1043,720,want
787,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926945.7263.mp4,0,62248,141,0,562,480,want
1038,25,-1,1,15,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/water.mp4,0,62501,239,16,525,414,water
1039,25,-1,1,16,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Water-4xQijOap0PY.mp4,0,62502,365,18,801,480,water
3910,25,-1,1,8,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Weekend-ejkUp4ijJQo.mp4,0,62732,196,11,1261,1077,weekend
3911,25,-1,1,9,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Weekend-pAHdWC05cKc.mp4,0,62733,610,137,1628,1070,weekend
3912,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468927642.2297.mp4,0,62734,98,0,552,480,weekend
1310,25,-1,1,15,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20One%20Week-XnuAfLiLbHs.mp4,0,62742,749,132,1537,1069,week
1311,25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468927577.4501.mp4,0,62743,93,0,532,480,week
3003,25,-1,1,11,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468776181.8555.mp4,0,62925,153,0,532,480,wet
3004,25,-1,1,13,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22323.mp4,0,62927,85,24,207,192,wet
335,25,-1,1,5,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20What%202-xFO06HB3kFs.mp4,0,62967,766,98,1727,1080,what
336,25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20What-tzER8F2xbB0.mp4,1,62968,333,61,1614,1080,what
337,25,-1,1,11,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468927879.8532.mp4,1,62970,78,9,560,480,what
545,25,-1,1,18,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/white-person.mp4,0,63202,410,57,816,720,white
546,25,-1,1,19,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-75OHf34DQXk.mp4,0,63203,640,39,1468,1080,white
538,25,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-PWGruSSI30c.mp4,0,63204,745,44,1532,1080,white
83,25,-1,1,11,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-wmIY6Yo-vp8.mp4,0,63229,655,72,1505,1071,who
84,25,-1,1,12,46,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-xchfz0eTaP8.mp4,0,63230,342,20,1162,1080,who
85,25,-1,1,13,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928348.68.mp4,0,63231,128,8,517,480,who
1322,25,-1,1,17,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No%20Eye%2C%20Why-YoWvmEgpP9A.mp4,0,63282,721,93,1375,1080,why
1312,25,-1,1,3,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Why-1I7SY-H47dU.mp4,0,63283,272,12,1167,1080,why
1313,25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Why-oOzdNq6PhDc.mp4,0,63284,506,80,1544,1080,why
349,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Female%2C%20Woman-UzzZAyAR-rU.mp4,0,63667,664,83,1585,1072,woman
350,25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Woman-rKWxvDjIcvg.mp4,0,63668,913,49,1738,1071,woman
351,25,-1,1,8,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468928952.8639.mp4,0,63669,81,14,511,480,woman
796,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Synagogue%2C%20Work-T8QJNv7wRCs.mp4,0,63791,534,52,1589,1080,work
797,25,-1,1,8,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Work-hQKYeuN5tMI.mp4,0,63792,501,0,1402,1080,work
4987,25,-1,1,8,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wow%202-OsMOhzrr7jo.mp4,0,63951,661,90,1445,1080,wow
4988,25,-1,1,10,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wow%204-cFhmWJpi6tU.mp4,0,63953,638,71,1486,1074,wow
1339,25,-1,1,16,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/writing.mp4,0,64058,395,55,800,720,write
1340,25,-1,1,17,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Write-2Vss5wDKFhg.mp4,0,64059,635,73,1424,1080,write
1332,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468929385.6917.mp4,0,64060,68,7,524,480,write
194,25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-VAtU8WanjmE.mp4,0,64212,642,59,1646,1080,year
196,25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468774917.4615.mp4,0,64213,82,0,535,480,year
