fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
25,-1,1,12,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7194.mp4,0,17149,83,17,225,192,doll
25,-1,1,0,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DU/DUTY-1283.mp4,0,65554,214,36,476,370,duty
25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93333.mp4,0,18058,68,35,239,240,duty
25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/duty.mp4,0,18068,198,61,544,400,duty
25,-1,1,5,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206993.6631.mp4,0,18059,63,13,564,480,duty
25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1469.mp4,0,18061,56,10,227,192,duty
25,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Easter%203-3FKwqGrqn_Y.mp4,0,18275,588,106,1599,1080,easter
25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468347770.9131.mp4,0,18276,104,11,556,480,easter
25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22299.mp4,0,18279,85,24,207,192,easter
25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22300.mp4,0,18280,85,24,209,192,easter
25,-1,1,8,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EASTER-2883.mp4,0,65599,165,4,495,370,easter
25,-1,1,13,8,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/456810.mp4,0,18272,48,0,261,240,easter
25,-1,1,14,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/easter.mp4,0,18273,414,57,813,720,easter
25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5756.mp4,0,18528,73,1,218,192,egypt
25,-1,1,5,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EG/EGYPT-2580.mp4,0,65609,157,8,472,370,egypt
25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/egypt.mp4,0,18532,175,53,555,400,egypt
25,-1,1,9,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/455305.mp4,0,18522,42,0,252,240,egypt
25,-1,1,10,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/egypt.mp4,0,18523,351,50,832,720,egypt
25,-1,1,11,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Egypt%202-YnvuDZ2eDdo.mp4,0,18524,460,134,1367,1063,egypt
25,-1,1,13,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468348353.5153.mp4,0,18526,83,6,558,480,egypt
25,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22824.mp4,0,18796,81,24,196,192,elevator
25,-1,1,9,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EL/ELEVATOR-2171.mp4,0,65621,165,20,463,370,elevator
25,-1,1,10,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456835.mp4,0,18788,70,0,246,240,elevator
25,-1,1,14,12,aslsearch,test,http://www.aslsearch.com/signs/videos/elevator.mp4,0,18801,185,54,541,400,elevator
25,-1,1,16,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/elevator.mp4,0,18790,394,54,808,720,elevator
25,-1,1,17,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468348976.5055.mp4,0,18791,125,10,577,480,elevator
25,-1,1,1,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Email-w_xtcWTphsc.mp4,0,18873,583,75,1636,1078,email
25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468207109.1561.mp4,0,18875,82,6,565,480,email
25,-1,1,4,95,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EM/EMAIL-2755.mp4,0,65625,166,10,475,370,email
25,-1,1,7,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/154574.mp4,0,18871,80,17,255,240,email
25,-1,1,9,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/4/4110.mp4,0,18879,62,13,223,192,email
25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6014.mp4,0,18880,74,8,215,192,email
25,-1,1,3,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/456878.mp4,0,19109,4,0,241,240,end
25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/end.mp4,0,19119,183,53,539,400,end
25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20End%2C%20Complete%2C%20Over%2C%20Finished-Y8kF63nbYEc.mp4,0,19110,669,38,1665,1080,end
25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468376103.2104.mp4,0,19111,63,8,596,480,end
25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6062.mp4,0,19114,71,9,219,192,end
25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6063.mp4,0,19115,74,7,221,192,end
25,-1,1,3,41,aslsearch,val,http://www.aslsearch.com/signs/videos/enter.mp4,0,19335,222,45,488,400,enter
25,-1,1,4,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456903.mp4,0,19326,59,0,256,240,enter
25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/enter.mp4,0,19327,187,17,529,414,enter
25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468376534.3986.mp4,0,19328,76,0,605,480,enter
25,-1,1,8,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22257.mp4,0,19330,59,22,229,192,enter
25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5725.mp4,0,19692,60,4,213,192,europe
25,-1,1,4,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455230.mp4,0,19685,41,0,252,240,europe
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/europe.mp4,0,19695,161,54,569,400,europe
25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/europe.mp4,0,19686,389,57,823,720,europe
25,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Europe%202-2vse9YNrvw8.mp4,0,19687,477,42,1559,1078,europe
25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Europe-r3fEbElsKUQ.mp4,0,19688,554,43,1559,1071,europe
25,-1,1,10,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468377428.7389.mp4,0,19689,57,9,585,480,europe
25,-1,1,4,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EV/EVENT-1325.mp4,0,65647,164,29,506,370,event
25,-1,1,5,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/455235.mp4,1,19760,53,0,249,240,event
25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/event.mp4,1,19770,179,55,564,400,event
25,-1,1,7,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455236.mp4,0,19761,36,0,284,240,event
25,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468377571.9766.mp4,0,19762,107,4,616,480,event
25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6205.mp4,0,19765,67,13,230,192,event
25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9018.mp4,1,19766,58,16,218,192,event
25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14028.mp4,0,20145,53,10,216,192,exchange
25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8890.mp4,0,20146,59,11,215,192,exchange
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8891.mp4,0,20147,52,8,224,192,exchange
25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/exchange.mp4,0,20149,213,49,508,400,exchange
25,-1,1,8,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/455576.mp4,0,20139,24,0,296,240,exchange
25,-1,1,10,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Trade%2C%20Exchange%202-Rdy6C3yWU9g.mp4,0,20141,643,59,1743,1080,exchange
25,-1,1,11,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Trade%2C%20Exchange-mrIg6AlheOY.mp4,0,20142,690,89,1709,1080,exchange
25,-1,1,12,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468378472.7557.mp4,0,20143,35,13,603,480,exchange
25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/experience.mp4,0,20386,179,56,551,400,experience
25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EX/EXPERIENCE-789.mp4,0,65659,180,16,479,369,experience
25,-1,1,4,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/experience.mov,0,20378,80,11,243,180,experience
25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91392.mp4,0,20379,79,13,234,240,experience
25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468379311.5071.mp4,0,20380,39,0,538,480,experience
25,-1,1,8,34,asldeafined,val,https://media.asldeafined.com/vocabulary/1546573444.2169.mp4,0,20381,161,29,556,480,experience
25,-1,1,10,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23200.mp4,0,20383,57,20,208,192,experience
25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9612.mp4,0,20706,61,9,209,192,face
25,-1,1,7,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FACE-1375.mp4,0,65668,155,26,463,370,face
25,-1,1,8,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FACE-1376.mp4,0,65669,145,29,462,370,face
25,-1,1,9,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91398.mp4,0,20699,60,13,231,240,face
25,-1,1,12,41,aslsearch,val,http://www.aslsearch.com/signs/videos/face.mp4,0,20711,231,32,483,400,face
25,-1,1,13,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Appearance%2C%20Face-9N504J6SXGE.mp4,0,20700,582,46,1579,1067,face
25,-1,1,14,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Face%20copy-PeQLdvjfrSE.mp4,0,20701,614,46,1551,1069,face
25,-1,1,15,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468462653.920.mp4,0,20702,86,5,545,480,face
25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/fail.mp4,0,20801,224,35,478,400,fail
25,-1,1,3,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAIL-594.mp4,0,65672,52,21,490,370,fail
25,-1,1,4,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455618.mp4,0,20793,59,0,248,240,fail
25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fail-ZIHE2gTtSAo.mp4,0,20794,447,48,1574,1080,fail
25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468462924.8824.mp4,0,20795,73,18,552,480,fail
25,-1,1,8,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9404.mp4,0,20797,70,16,203,192,fail
25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/feed.mp4,0,21417,212,37,481,400,feed
25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Feed-wqa_NFnOK3I.mp4,0,21408,533,70,1573,1080,feed
25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468463977.5294.mp4,0,21409,91,12,554,480,feed
25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23273.mp4,0,21411,89,19,219,192,feed
25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7423.mp4,0,21412,82,16,214,192,feed
25,-1,1,8,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7424.mp4,0,21413,74,16,221,192,feed
25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7948.mp4,0,21557,83,17,231,192,few
25,-1,1,5,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455646.mp4,0,21551,51,0,246,240,few
25,-1,1,9,41,aslsearch,val,http://www.aslsearch.com/signs/videos/few.mp4,0,21563,214,39,467,400,few
25,-1,1,10,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/few.mp4,0,21552,426,54,810,720,few
25,-1,1,12,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468493277.1784.mp4,0,21554,101,7,549,480,few
25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/flag.mp4,0,22280,155,44,540,400,flag
25,-1,1,3,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FL/FLAG-460.mp4,0,65739,160,15,460,370,flag
25,-1,1,4,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/flag.mov,0,22272,63,12,227,180,flag
25,-1,1,6,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455688.mp4,0,22273,44,0,270,240,flag
25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468512478.2795.mp4,0,22274,101,0,542,480,flag
25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8241.mp4,0,22276,91,13,223,192,flag
25,-1,1,1,117,aslbrick,train,http://aslbricks.org/New/ASL-Videos/food.mp4,0,69330,355,38,930,719,food
25,-1,1,4,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/74992.mp4,0,22743,49,3,249,240,food
25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/food.mp4,0,22744,237,16,523,414,food
25,-1,1,6,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Food.mp4,0,22745,268,8,594,360,food
25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468513144.2894.mp4,0,22746,109,16,537,480,food
25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14883.mp4,0,22748,82,4,212,192,food
25,-1,1,11,12,aslsearch,train,http://www.aslsearch.com/signs/videos/eat.mp4,0,22750,193,55,546,400,food
25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/for.mp4,0,23000,155,52,538,400,for
25,-1,1,3,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOR-135.mp4,0,65756,110,12,458,370,for
25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20For-kltMrxkxDJw.mp4,0,22993,480,46,1649,1080,for
25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468513257.8825.mp4,0,22994,24,9,550,480,for
25,-1,1,8,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9373.mp4,0,22996,40,10,214,192,for
25,-1,1,0,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/456358.mp4,0,23042,54,0,270,240,form
25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1587.mp4,0,23049,52,11,223,192,form
25,-1,1,4,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/22/22337.mp4,1,23050,73,24,215,192,form
25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22338.mp4,1,23051,81,23,217,192,form
25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/fix.mp4,1,23055,178,50,542,400,form
25,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/form.mp4,0,23056,170,45,535,400,form
25,-1,1,11,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Frame%202-aJaYGpr0g0I.mp4,0,23043,649,66,1731,1080,form
25,-1,1,13,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468513555.1670.mp4,0,23045,71,2,589,480,form
25,-1,1,14,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468513584.6685.mp4,1,23046,78,7,575,480,form
25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/ice.mp4,0,23451,223,42,526,400,freeze
25,-1,1,3,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FREEZE-580.mp4,0,65779,155,18,510,370,freeze
25,-1,1,4,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/freeze.mov,0,23442,84,11,232,180,freeze
25,-1,1,5,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/154647.mp4,0,23443,63,15,270,240,freeze
25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Freeze%2C%20Frozen-7wap9oPLqjI.mp4,0,23444,570,51,1821,1080,freeze
25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468665092.1568.mp4,0,23445,44,9,570,480,freeze
25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7950.mp4,0,23448,85,17,235,190,freeze
25,-1,1,4,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6021.mp4,0,23548,81,7,216,192,friday
25,-1,1,7,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FRIDAY-558.mp4,0,65781,151,18,451,370,friday
25,-1,1,12,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/456371.mp4,0,23542,62,0,250,240,friday
25,-1,1,13,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/friday.mp4,0,23543,402,52,811,720,friday
25,-1,1,14,3,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Friday-H9vlB0A119o.mp4,0,23544,521,8,1364,1080,friday
25,-1,1,15,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468514179.4506.mp4,0,23545,127,15,542,480,friday
25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/front.mp4,0,23673,175,50,562,400,front
25,-1,1,5,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FRONT-138.mp4,0,65786,153,17,457,370,front
25,-1,1,6,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456375.mp4,0,23664,18,0,251,240,front
25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/front.mp4,0,23665,299,50,797,720,front
25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Front%20Redo-W3mBRT_DJeA.mp4,0,23666,511,67,1613,1080,front
25,-1,1,10,3,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Front-ihtOWVTDdoM.mp4,0,23667,399,0,1356,1080,front
25,-1,1,11,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468514312.2057.mp4,0,23668,16,0,574,480,front
25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14001.mp4,0,23670,46,3,223,192,front
25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/giraffe.mp4,0,24589,157,0,548,400,giraffe
25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GI/GIRAFFE-1878.mp4,0,65816,137,26,472,370,giraffe
25,-1,1,5,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456445.mp4,0,24581,52,0,248,240,giraffe
25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/giraffe.mp4,0,24582,194,14,520,414,giraffe
25,-1,1,7,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Giraffe-0HFDIQrgx98.mp4,0,24583,622,67,1533,1080,giraffe
25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468548883.5088.mp4,0,24584,19,0,549,480,giraffe
25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7429.mp4,0,24586,64,0,223,192,giraffe
25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/god.mp4,0,24922,207,39,507,400,god
25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GOD-1871.mp4,0,65832,130,31,475,370,god
25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93090.mp4,0,24914,80,37,250,240,god
25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/god.mp4,0,24915,424,53,833,720,god
25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20God-p29SgV8IuY8.mp4,0,24916,686,77,1674,1080,god
25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468549350.640.mp4,0,24917,69,12,546,480,god
25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7225.mp4,0,24919,78,0,221,192,god
25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8611.mp4,0,25378,32,16,241,192,grammar
25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRAMMAR-1864.mp4,0,65845,158,38,506,370,grammar
25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/grammar.mp4,0,25380,144,58,570,400,grammar
25,-1,1,5,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/grammar.mov,0,25371,21,3,320,180,grammar
25,-1,1,6,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/480865.mp4,0,25372,59,9,258,240,grammar
25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grammar%202-90b_bfTo7CI.mp4,0,25373,318,68,1779,1080,grammar
25,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grammar-lQdwTrDruss.mp4,0,25374,340,89,1593,1080,grammar
25,-1,1,9,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1513522137.3537.mp4,0,25375,58,35,598,480,grammar
25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14062.mp4,0,25377,55,9,214,192,grammar
25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/grandpa.mp4,0,25413,155,51,519,400,grandfather
25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRANDFATHER-1863.mp4,0,65846,97,29,488,370,grandfather
25,-1,1,4,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456523.mp4,0,25406,23,3,235,240,grandfather
25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/grandfather.mp4,0,25407,156,7,517,414,grandfather
25,-1,1,7,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grandfather-zSHUxR2BLYk.mp4,0,25408,94,13,834,480,grandfather
25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468550130.9028.mp4,0,25409,69,0,543,480,grandfather
25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6641.mp4,0,25411,79,0,218,192,grandfather
25,-1,1,0,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/great.mp4,0,69352,275,40,1042,720,great
25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91432.mp4,0,25621,68,35,257,240,great
25,-1,1,2,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great-dshsyC11XD4.mp4,0,25624,370,1,1770,1079,great
25,-1,1,3,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great-fheMISmxquk.mp4,0,25625,560,135,1789,1080,great
25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928982.866.mp4,0,25627,59,7,596,480,great
25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22945.mp4,0,25631,37,15,243,192,great
25,-1,1,15,12,aslsearch,test,http://www.aslsearch.com/signs/videos/great.mp4,0,25637,157,55,535,400,great
25,-1,1,16,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great%202-kKFfodospLc.mp4,0,25622,596,94,1642,1080,great
25,-1,1,17,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great%203-1kqW4WyoO4A.mp4,0,25623,631,129,1705,1080,great
25,-1,1,3,41,aslsearch,val,http://www.aslsearch.com/signs/videos/greece.mp4,0,25651,201,40,479,400,greece
25,-1,1,4,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GREECE-1859.mp4,0,65853,134,37,485,370,greece
25,-1,1,5,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455308.mp4,0,25642,25,0,252,240,greece
25,-1,1,8,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Greece-yWgdjumqYa8.mp4,0,25644,500,115,1417,1076,greece
25,-1,1,9,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1525020777.1505.mp4,0,25645,147,13,518,480,greece
25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5760.mp4,0,25647,86,8,218,192,greece
25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5810.mp4,0,25648,53,2,219,192,greece
25,-1,1,0,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GU/GUESS-608.mp4,0,65864,179,10,468,370,guess
25,-1,1,1,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466646064.1591.mp4,0,25920,110,27,501,480,guess
25,-1,1,2,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58515.mp4,0,25917,48,4,252,240,guess
