,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
485,25,-1,1,10,70,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20later-LwQxFlH3wmA.mp4,0,32325,358,12,794,480,later
487,25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468671424.4465.mp4,1,32326,111,0,529,480,later
489,25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7458.mp4,1,32333,67,15,215,192,later
478,25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/later.mp4,1,32337,178,55,542,400,later
479,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/later.mp4,1,32338,178,55,542,400,later
1195,25,-1,1,17,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51948.mp4,1,32377,24,0,269,240,laugh
1188,25,-1,1,8,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh%202-kz8jHKm1dLU.mp4,1,32379,724,109,1606,1067,laugh
1189,25,-1,1,9,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh%203-aWR8gHhNlH0.mp4,1,32380,662,144,1558,1080,laugh
1190,25,-1,1,10,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh%206-IUbR6I36O58.mp4,0,32381,901,53,1762,1079,laugh
1192,25,-1,1,12,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh%207-_bydC3s5Bs4.mp4,0,32382,856,51,1757,1080,laugh
1193,25,-1,1,13,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh-es3nr0W584o.mp4,0,32383,673,95,1645,1080,laugh
1194,25,-1,1,16,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468671447.7129.mp4,0,32386,156,0,540,480,laugh
1196,25,-1,1,20,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22292.mp4,1,32388,64,25,208,192,laugh
1197,25,-1,1,21,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/22/22293.mp4,0,32389,72,22,217,192,laugh
1187,25,-1,1,7,12,aslsearch,val,http://www.aslsearch.com/signs/videos/laugh.mp4,0,32398,171,54,540,400,laugh
1554,25,-1,1,19,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457518.mp4,1,32654,58,9,308,240,leave
1546,25,-1,1,5,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/leave.mp4,1,32655,394,50,811,720,leave
1549,25,-1,1,12,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave%2C%20Strike-2gkECov8jEc.mp4,0,32657,632,134,1572,1062,leave
1550,25,-1,1,13,27,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave-e_PuKm3xt7A.mp4,0,32658,530,45,1786,1080,leave
1551,25,-1,1,14,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave-ihxQx3ngWyc.mp4,0,32659,456,126,1493,1072,leave
1552,25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468671849.7366.mp4,1,32661,16,0,577,480,leave
1553,25,-1,1,17,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1469158423.398.mp4,0,32662,99,21,480,480,leave
1555,25,-1,1,24,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22235.mp4,0,32667,32,14,204,192,leave
1556,25,-1,1,26,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22740.mp4,1,32669,92,15,254,192,leave
1547,25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/leave.mp4,1,32677,180,53,569,400,leave
913,25,-1,1,11,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457528.mp4,2,32945,57,3,240,240,letter
916,25,-1,1,18,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457529.mp4,1,32946,49,0,245,240,letter
917,25,-1,1,19,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Letter%20copy-aho9YprKA0M.mp4,0,32947,657,37,1680,1080,letter
908,25,-1,1,4,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp-8KA4BvqtdOg.mp4,1,32948,717,124,1569,1074,letter
909,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711203.8119.mp4,1,32949,155,0,574,480,letter
910,25,-1,1,6,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1553868352.971.mp4,2,32950,127,26,515,480,letter
911,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6847.mp4,2,32953,71,16,215,192,letter
912,25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6848.mp4,1,32954,67,15,227,192,letter
914,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6850.mp4,1,32955,68,11,229,192,letter
915,25,-1,1,17,41,aslsearch,train,http://www.aslsearch.com/signs/videos/letter.mp4,0,32959,231,40,481,400,letter
267,25,-1,1,1,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457551.mp4,1,33266,68,3,234,240,like
269,25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/like.mp4,0,33267,408,49,805,720,like
271,25,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20really%20like-7y5Ye-2-ZBs.mp4,0,33268,237,13,584,360,like
272,25,-1,1,8,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711783.5361.mp4,0,33269,132,0,506,477,like
273,25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468711809.2438.mp4,1,33270,114,0,523,480,like
274,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14298.mp4,1,33273,70,11,209,192,like
275,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6394.mp4,0,33274,73,14,213,192,like
268,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/like4.mp4,0,33285,189,57,540,400,like
270,25,-1,1,6,12,aslsearch,test,http://www.aslsearch.com/signs/videos/like.mp4,1,33286,184,61,541,400,like
500,25,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456667.mp4,0,34732,36,0,248,240,man
492,25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/man2.mp4,0,34733,183,17,527,414,man
493,25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/man.mp4,0,34734,143,11,522,414,man
494,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Male%2C%20Man-k2HqojTY0ZE.mp4,0,34736,462,73,1617,1080,man
495,25,-1,1,8,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Man-aifqg8ePLMI.mp4,0,34737,851,60,1746,1067,man
496,25,-1,1,9,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546574351.9937.mp4,0,34738,127,17,577,480,man
491,25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/male.mp4,0,34746,214,37,479,400,man
296,25,-1,1,14,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48601.mp4,0,36929,48,0,263,240,mother
288,25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mother.mp4,0,36930,214,17,520,414,mother
289,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mother%20Wiggle-ZwJlF1W1GbE.mp4,0,36931,715,59,1630,1071,mother
290,25,-1,1,6,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4,0,36932,205,17,588,360,mother
291,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468716729.3803.mp4,0,36933,150,0,502,480,mother
292,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6508.mp4,0,36936,69,16,210,192,mother
293,25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6509.mp4,0,36937,72,18,210,192,mother
287,25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/mama.mp4,0,36946,218,38,468,400,mother
2681,25,-1,1,12,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/63622.mp4,0,37085,52,11,262,240,move
2676,25,-1,1,3,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/move.mp4,0,37086,321,58,836,720,move
2677,25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Move-Ald0nKGegZQ.mp4,0,37087,448,102,1569,1080,move
2678,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468717054.6396.mp4,0,37089,105,0,618,480,move
2679,25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14617.mp4,0,37093,7,9,224,192,move
2680,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/2/2108.mp4,0,37094,48,13,226,192,move
2682,25,-1,1,16,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6650.mp4,0,37097,35,11,239,192,move
2683,25,-1,1,17,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9912.mp4,0,37098,65,7,217,192,move
2675,25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/move.mp4,0,37102,194,52,559,400,move
162,25,-1,1,21,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48823.mp4,0,38524,54,0,261,240,no
154,25,-1,1,9,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/no.mp4,0,38525,223,12,525,414,no
156,25,-1,1,12,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No-hwa_U71nr74.mp4,0,38527,777,24,1651,1080,no
157,25,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,0,38529,88,0,502,480,no
158,25,-1,1,16,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,0,38530,138,36,517,480,no
159,25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,0,38532,74,22,205,192,no
160,25,-1,1,19,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23949.mp4,0,38533,83,17,215,192,no
163,25,-1,1,23,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6400.mp4,0,38534,77,17,218,192,no
155,25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/no.mp4,0,38544,258,38,509,400,no
307,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91534.mp4,0,40115,82,32,233,240,orange
308,25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/orange.mp4,0,40116,223,16,527,414,orange
309,25,-1,1,8,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Orange-mylSeGckZJs.mp4,0,40117,910,68,1734,1056,orange
310,25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468722445.5887.mp4,0,40118,140,0,497,480,orange
311,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722468.1582.mp4,0,40119,140,0,497,480,orange
312,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14519.mp4,0,40121,81,10,222,192,orange
314,25,-1,1,22,12,aslsearch,train,http://www.aslsearch.com/signs/videos/orange.mp4,0,40129,175,50,531,400,orange
315,25,-1,1,23,12,aslsearch,train,http://www.aslsearch.com/signs/videos/orange.mp4,0,40130,175,50,531,400,orange
2107,25,-1,1,15,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457187.mp4,1,40169,46,0,251,240,order
2102,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722551.8765.mp4,0,40171,81,0,520,480,order
2103,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722573.1848.mp4,1,40172,143,0,499,480,order
2104,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14253.mp4,1,40177,60,8,204,192,order
2105,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14680.mp4,0,40178,51,8,231,192,order
2108,25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14688.mp4,0,40179,53,8,222,192,order
2100,25,-1,1,2,41,aslsearch,val,http://www.aslsearch.com/signs/videos/arrange.mp4,0,40183,184,33,542,400,order
2101,25,-1,1,3,12,aslsearch,test,http://www.aslsearch.com/signs/videos/command.mp4,1,40184,180,62,546,400,order
2774,25,-1,1,13,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/perspective.mov,0,42243,77,7,231,180,perspective
2775,25,-1,1,15,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/62881.mp4,0,42245,56,4,259,240,perspective
2766,25,-1,1,1,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Perspective-JokfTNsMNoU.mp4,0,42246,676,134,1457,1080,perspective
2767,25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Point%20of%20View%2C%20Perspective%2C%20Paradigm%20Shift-NZwY21cyXEk.mp4,0,42247,683,71,1509,1080,perspective
2768,25,-1,1,3,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1499870482.2044.mp4,0,42248,124,36,575,480,perspective
2769,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14270.mp4,0,42251,56,14,199,192,perspective
2771,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14332.mp4,0,42252,54,11,215,192,perspective
2772,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14333.mp4,0,42253,49,11,205,192,perspective
2773,25,-1,1,12,12,aslsearch,test,http://www.aslsearch.com/signs/videos/perception.mp4,0,42256,187,54,557,400,perspective
729,25,-1,1,17,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457790.mp4,0,42956,46,0,234,240,pizza
723,25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza-2.mp4,0,42958,413,55,812,720,pizza
724,25,-1,1,9,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza.mp4,1,42959,351,59,819,720,pizza
725,25,-1,1,10,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza%202-Gm8PTVKHF1s.mp4,2,42960,799,68,1614,1062,pizza
726,25,-1,1,11,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza-mJVC9oI13Lo.mp4,1,42961,576,79,1648,1077,pizza
728,25,-1,1,13,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468726411.9058.mp4,2,42962,113,0,522,480,pizza
730,25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14610.mp4,0,42966,63,8,219,192,pizza
731,25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6671.mp4,0,42967,70,14,224,192,pizza
732,25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6673.mp4,1,42969,54,15,219,192,pizza
722,25,-1,1,7,41,aslsearch,val,http://www.aslsearch.com/signs/videos/pizza.mp4,1,42977,226,34,486,400,pizza
734,25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/116328.mp4,0,43166,49,12,273,240,play
741,25,-1,1,17,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/play.mp4,0,43167,222,17,521,414,play
742,25,-1,1,18,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play%2C%20Algeria-31fxkHUhB_k.mp4,0,43168,489,129,1615,1065,play
743,25,-1,1,19,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4,0,43169,240,10,626,360,play
735,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468726646.6390.mp4,0,43170,175,0,571,480,play
736,25,-1,1,6,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468726677.3753.mp4,0,43171,147,0,593,480,play
737,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14657.mp4,0,43173,74,7,226,192,play
738,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6372.mp4,0,43174,64,11,231,192,play
739,25,-1,1,15,12,aslsearch,train,http://www.aslsearch.com/signs/videos/act.mp4,0,43179,190,47,561,400,play
740,25,-1,1,16,41,aslsearch,train,http://www.aslsearch.com/signs/videos/play.mp4,0,43180,182,37,559,400,play
1232,25,-1,1,1,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/room.mp4,0,48509,180,18,581,414,room
1233,25,-1,1,2,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Room%2C%20Box-md_GwEQC3G8.mp4,1,48510,619,98,1515,1080,room
1234,25,-1,1,3,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Room-c_wEkcZ2eqU.mp4,0,48511,703,55,1544,1080,room
1235,25,-1,1,4,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20room-eFVfYZffYLo.mp4,0,48512,265,22,784,480,room
1236,25,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Room%202.mp4,0,48513,422,33,1014,720,room
1237,25,-1,1,6,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468761369.8817.mp4,0,48514,134,0,587,480,room
1238,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9515.mp4,1,48516,56,9,215,192,room
1241,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9516.mp4,0,48517,52,8,219,192,room
1242,25,-1,1,16,41,aslsearch,val,http://www.aslsearch.com/signs/videos/box.mp4,1,48521,219,42,516,400,room
2209,25,-1,1,11,28,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/485651.mp4,0,49245,47,1,256,240,sandwich
2210,25,-1,1,12,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sandwich.mp4,0,49246,234,17,534,414,sandwich
2211,25,-1,1,13,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Sandwich.mp4,0,49247,436,61,977,720,sandwich
2212,25,-1,1,14,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468762862.7837.mp4,0,49248,146,0,523,480,sandwich
2203,25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14116.mp4,0,49250,53,8,206,192,sandwich
2204,25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7885.mp4,0,49251,101,16,217,192,sandwich
2205,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9082.mp4,0,49252,88,18,201,192,sandwich
2208,25,-1,1,10,12,aslsearch,val,http://www.aslsearch.com/signs/videos/sandwich.mp4,0,49255,194,46,549,400,sandwich
3713,25,-1,1,10,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/87622.mp4,0,49691,70,16,260,240,score
3716,25,-1,1,17,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20One-Point-wHshoRFERnQ.mp4,0,49692,330,24,772,480,score
3706,25,-1,1,1,60,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20score%20basketball-h-GkTVSK-BU.mp4,0,49693,370,23,798,480,score
3707,25,-1,1,2,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20score-dSy1PvZ1UhE.mp4,0,49694,373,20,804,480,score
3708,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468763511.5652.mp4,1,49695,126,0,522,480,score
3709,25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/0/382.mp4,0,49697,60,15,223,192,score
3710,25,-1,1,7,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23691.mp4,1,49699,82,18,197,192,score
3711,25,-1,1,8,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23691.mp4,1,49700,82,18,197,192,score
3714,25,-1,1,12,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23767.mp4,1,49702,82,18,199,192,score
3715,25,-1,1,16,41,aslsearch,train,http://www.aslsearch.com/signs/videos/score.mp4,0,49706,241,38,495,400,score
504,25,-1,1,12,63,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50791.mp4,1,51056,26,0,278,240,shirt
502,25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt.mp4,0,51057,189,14,522,414,shirt
505,25,-1,1,13,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt-plaid.mp4,0,51058,209,17,526,414,shirt
506,25,-1,1,14,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt-vneck.mp4,1,51059,231,13,575,414,shirt
507,25,-1,1,15,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Shirt-Mi3CHINu71M.mp4,1,51060,737,78,1666,1077,shirt
508,25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468766065.7078.mp4,0,51061,53,0,527,480,shirt
509,25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23615.mp4,0,51063,70,17,218,192,shirt
510,25,-1,1,19,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23616.mp4,0,51064,62,17,214,192,shirt
511,25,-1,1,22,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23618.mp4,0,51066,65,17,213,192,shirt
512,25,-1,1,23,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6249.mp4,0,51067,65,12,216,192,shirt
503,25,-1,1,11,12,aslsearch,val,http://www.aslsearch.com/signs/videos/shirt.mp4,0,51081,178,51,567,400,shirt
770,25,-1,1,12,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/65914.mp4,1,51220,56,12,265,240,short
763,25,-1,1,2,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/short.mp4,0,51221,171,14,525,414,short
764,25,-1,1,4,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4,0,51223,700,66,1636,1073,short
765,25,-1,1,5,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4,0,51224,693,70,1631,1073,short
766,25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466724014.5239.mp4,1,51225,85,20,562,480,short
767,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468766397.2205.mp4,0,51226,31,0,527,480,short
768,25,-1,1,8,34,asldeafined,val,https://media.asldeafined.com/vocabulary/1546575090.7731.mp4,0,51227,55,19,563,480,short
771,25,-1,1,14,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23534.mp4,1,51231,83,23,214,192,short
772,25,-1,1,15,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9191.mp4,0,51232,69,17,215,192,short
773,25,-1,1,16,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/9/9192.mp4,0,51233,47,13,217,192,short
774,25,-1,1,18,12,aslsearch,train,http://www.aslsearch.com/signs/videos/short2.mp4,1,51235,208,61,565,400,short
775,25,-1,1,19,12,aslsearch,train,http://www.aslsearch.com/signs/videos/short.mp4,0,51236,176,54,564,400,short
2841,25,-1,1,9,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/94021.mp4,0,51703,90,36,237,240,silly
2842,25,-1,1,10,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/silly.mp4,0,51704,400,57,797,720,silly
2843,25,-1,1,11,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Silly.mp4,0,51705,442,67,1002,720,silly
2844,25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468767097.7777.mp4,0,51706,149,0,540,480,silly
2835,25,-1,1,1,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23392.mp4,0,51708,89,19,210,192,silly
2836,25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23532.mp4,0,51709,80,24,208,192,silly
2837,25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9096.mp4,0,51710,77,18,216,192,silly
2839,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/absurd.mp4,0,51712,197,48,558,400,silly
2840,25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/absurd.mp4,0,51713,197,48,558,400,silly
987,25,-1,1,11,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/son.mp4,0,53268,397,71,853,720,son
989,25,-1,1,15,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Son%20old-cbYUv1Dfe-E.mp4,0,53269,397,48,1640,1080,son
990,25,-1,1,16,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Son-xK7RVeNsExY.mp4,0,53270,790,55,1742,1080,son
991,25,-1,1,17,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468776548.4657.mp4,0,53271,123,0,564,480,son
982,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6483.mp4,0,53273,51,14,212,192,son
983,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8467.mp4,0,53274,47,17,208,192,son
984,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8468.mp4,0,53275,51,16,208,192,son
988,25,-1,1,14,12,aslsearch,train,http://www.aslsearch.com/signs/videos/son.mp4,0,53279,188,53,566,400,son
1632,25,-1,1,10,63,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/50817.mp4,0,53292,52,0,241,240,soon
1635,25,-1,1,15,70,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20soon-8tDdpDqZ1tY.mp4,0,53293,428,12,790,480,soon
